seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	simpsoneven	simpson	simpson_lci	simpson_hci	invsimpson	invsimpson_lci	invsimpson_hci	shannon	shannon_lci	shannon_hci	npshannon	sobs	chao	chao_lci	chao_hci	nseqs	group	NMDS.axis1	NMDS.axis2	NMDS.axis3	pcoa.axis1	pcoa.axis2	pcoa.axis3	GROUP	TYPE	Bacteroides	Porphyromonadaceae_unclassified	Alistipes	Parabacteroides	Bacteroidales_unclassified	Barnesiella	Bacteroidetes_unclassified	Prevotella	Odoribacter	Alloprevotella	Lactobacillus	Blautia	Lachnospiraceae_unclassified	Turicibacter	Firmicutes_unclassified	Clostridium_XlVa	Ruminococcaceae_unclassified	Peptostreptococcaceae_unclassified	Clostridiales_unclassified	Erysipelotrichaceae_unclassified	Clostridium_sensu_stricto	Enterococcus	Staphylococcus	Faecalicoccus	Hungatella	Clostridium_XVIII	Anaerostipes	Flavonifractor	Faecalibacterium	Oscillibacter	Clostridium_IV	Ruminococcus2	Ruminococcus	Terrisporobacter	Eisenbergiella	Fusicatenibacter	Streptococcus	Bacillus	Roseburia	Listeria	Phascolarctobacterium	Romboutsia	Acetatifactor	Coprobacillus	Intestinibacter	Pseudoflavonifractor	Clostridium_XlVb	Dorea	Butyricicoccus	Veillonella	Dialister	Coprococcus	Lactonifactor	Murimonas	Veillonellaceae_unclassified	Holdemania	Pediococcus	Holdemanella	Megasphaera	Bacillales_unclassified	Acidaminococcus	Anaerofilum	Enterobacteriaceae_unclassified	Burkholderiales_unclassified	Bilophila	Parasutterella	Salmonella	Pseudomonas	Pasteurellaceae_unclassified	Helicobacter	Desulfovibrionaceae_unclassified	Sutterella	Neisseria	Campylobacter	Cronobacter	Acinetobacter	Proteobacteria_unclassified	Rhodobacter	Gammaproteobacteria_unclassified	Bifidobacterium	Collinsella	Enterorhabdus	Coriobacteriaceae_unclassified	Olsenella	Akkermansia	Fusobacterium	Anaeroplasma	Pyramidobacter	Bacteria_unclassified	Streptophyta_unclassified	Bacillariophyta_unclassified	Deinococcus	Methanobrevibacter	other
cecal_1296_2	d42_1296_2	1296_2	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	1000000	mouse	0.086662	0.08676	0.084077	0.089442	11.526112	11.180406	11.89388	3.064416	3.034704	3.094127	3.08365	133	161.333333	145.309394	198.216675	9303	hFMT	-0.269347	0.032544	0.561149	0.281722	0.087272	-0.18733	D4_A	cecal	56.3521066208083	0	3.06319862424764	2.62252794496991	0	0.32244196044712	0	0	0.139724849527085	0	0.150472914875322	0.472914875322442	8.14703353396389	1.37575236457438	0.0107480653482373	2.31083404987102	2.09587274290628	0.0214961306964746	0.902837489251935	0	0	0	0	0.193465176268272	0	0.0967325881341358	0	0.27944969905417	0	0.193465176268272	0.182717110920034	0	0	0	0.365434221840069	0	0	0	0	0	2.31083404987102	0.0107480653482373	0	0	0	0	0	0.0214961306964746	0.0214961306964746	0	0	0	0.150472914875322	0	0	0.0752364574376612	0	0	0	0	0	0.032244196044712	0.0644883920894239	0	0.870593293207223	1.9883920894239	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107480653482373	0	0	0	0	12.5322441960447	0	0	0	0.892089423903697	0	0	0	0	1.71969045571798
cecal_1296_3	d42_1296_3	1296_3	NA	1296	NA	NA	9/29/2015	11/2/2015	M	NA	NA	hFMT4	CDI	0	cef	yes	11	d42	D4_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	9000000	mouse	0.065163	0.096517	0.093852	0.099182	10.360855	10.08248	10.655038	2.999027	2.970437	3.027617	3.018092	159	183.230769	169.645288	214.153996	11396	hFMT	-0.401815	0.082925	0.486293	0.319532	-9.71e-4	-0.251658	D4_A	cecal	65.1842105263158	0	3.03508771929825	2.19298245614035	0	0.245614035087719	0	0	0.184210526315789	0	0.114035087719298	0.552631578947368	6.46491228070175	0.666666666666667	0.0701754385964912	2.3859649122807	1.14912280701754	0.0175438596491228	0.789473684210526	0	0	0	0	0.0526315789473684	0	0.0175438596491228	0	0.315789473684211	0.0350877192982456	0.473684210526316	0.0789473684210526	0	0	0	0.333333333333333	0	0	0	0	0	1.82456140350877	0	0	0	0	0	0	0.0087719298245614	0.0263157894736842	0	0	0	0.087719298245614	0	0	0.043859649122807	0	0	0	0	0	0.0087719298245614	0.114035087719298	0	1.35087719298246	1.79824561403509	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263157894736842	0	0	0.0087719298245614	0	8.28070175438596	0	0	0	0.543859649122807	0	0	0	0	1.51754385964912
cecal_1297_1	d42_1297_1	1297_1	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	47000000	mouse	0.072233	0.170914	0.166934	0.174894	5.850889	5.717737	5.99039	2.330238	2.305587	2.354889	2.3371	81	94.125	84.881489	125.381329	13523	hFMT	-0.630044	0.104052	0.055256	0.374372	-0.198775	-0.355068	D5_A	cecal	62.2075806929227	0.00740302043233639	2.10245780278354	5.07106899615043	0	0	0	0	0	0	0.629256736748594	2.2579212318626	0.688480900207285	2.36156351791531	0	14.9763103346165	1.43618596387326	0.0592241634586911	0	0.18507551080841	0	0	0	0.155463429079064	1.17708024874149	0.53301747112822	0.384957062481492	1.7693218833284	0	0	0.118448326917382	0.621853716316257	0	0	0	0	0	0	0	0	0	0	0	0.466390287237193	0	0	0.0888362451880367	0.00740302043233639	0.0296120817293456	0	0	0	0.00740302043233639	0	0	0	0	0	0	0	0	0.0888362451880367	0.340538939887474	0	2.0950547823512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0592241634586911	0	0	0	0	0.00740302043233639	0	0	0	0	0	0	0	0	0.0666271838910149
cecal_1297_2	d42_1297_2	1297_2	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	23000000	mouse	0.052333	0.212316	0.208728	0.215903	4.709964	4.631706	4.790913	2.0948	2.075021	2.11458	2.100823	90	109	96.464733	145.841443	21631	hFMT	-0.63917	0.064152	0.053398	0.373552	-0.191502	-0.370021	D5_A	cecal	70.3707127669409	0.00462235370250532	0.919848386798558	4.98289729130073	0	0	0	0	0	0	0.281963575852824	1.66866968660442	0.480724785060553	1.19256725524637	0.0184894148100213	12.4248867523343	0.966071923823611	0.0554682444300638	0.0184894148100213	0.134048257372654	0	0	0	0.0785800129425904	1.02154016825367	0.369788296200425	0.244984746232782	1.308126097809	0	0	0.0416011833225478	0.379033003605436	0	0	0	0	0	0	0	0	0	0	0	0.203383562910234	0	0	0.0508458907275585	0	0.0323564759175372	0	0	0	0.0277341222150319	0	0	0	0	0	0	0	0	0.101691781455117	0.272718868447814	0	2.24184154571508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277341222150319	0	0	0	0	0.00924470740501063	0	0	0	0	0	0	0	0	0.0693353055375781
cecal_1297_4	d42_1297_4	1297_4	NA	1297	NA	NA	9/28/2015	11/2/2015	M	NA	NA	hFMT5	CDI	0	cef	yes	11	d42	D5_A	hFMT	Rc	HF4	BL6	SPF-Young	42	42	cecal	36000000	mouse	0.073502	0.172217	0.167207	0.177227	5.806626	5.642492	5.980595	2.374031	2.346057	2.402006	2.382707	79	92.333333	83.07923	122.581214	10794	hFMT	-0.618508	0.10814	0.033767	0.388106	-0.208917	-0.363636	D5_A	cecal	61.5762178181145	0	2.13002407853306	5.46397481015003	0.00926097425449157	0	0	0	0	0	0.52787553250602	3.0746434524912	0.833487682904242	2.21337284682349	0	13.5025004630487	1.99110946471569	0.240785330616781	0	0.0833487682904242	0	0	0	0.148175588071865	1.82441192813484	0.639007223559919	0.42600481570661197	1.88923874791628	0	0	0.138914613817374	0.564919429523986	0	0	0	0	0	0	0	0	0	0	0	0.379699944434154	0	0	0.0833487682904242	0	0.0740877940359326	0	0	0	0	0	0	0	0	0	0	0	0	0.00926097425449157	0.203741433598815	0	1.84293387664382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0833487682904242	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0463048712724543
cecal_d21_1199_2	d21_1199_2	1199_2	106.3492063	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	3000000	mouse	0.077215	0.109753	0.10761	0.111896	9.111395	8.93689	9.29285	2.739263	2.7198	2.758727	2.748312	118	130	122.404236	150.695796	19328	hFMT	-0.546733	0.154594	0.309554	0.353441	-0.140752	-0.308861	D2_A	cecal	56.1930877483444	0.00517384105960265	0.688120860927152	0	0	0	0	0	0	0	0.310430463576159	0.346647350993377	5.96026490066225	3.30608443708609	1.69701986754967	4.18046357615894	0.615687086092715	0.0569122516556291	2.91287251655629	0	0	0	0	0.341473509933775	2.7266142384106	0	0	1.24689569536424	0	0	0.134519867549669	0	0	0	0	0	0	0	0	0	0	0	0	0.103476821192053	0	0.832988410596026	0.382864238410596	0.0413907284768212	0.0103476821192053	0	0	0	0	0	0	0.160389072847682	0	0	0	0	0	0	0.0672599337748344	0	0	5.92922185430464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517384105960265	0	10.0424254966887	0	0.0206953642384106	0	0.310430463576159	0	0	0	0.00517384105960265	1.3658940397351
cecal_d21_1199_3	d21_1199_3	1199_3	104.7337278	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	49000000	mouse	0.059554	0.134331	0.131965	0.136698	7.444294	7.315417	7.577793	2.527851	2.508871	2.54683	2.538769	125	152.391304	137.037488	187.328916	21344	hFMT	-0.235308	-0.120566	0.449139	0.32091	0.269892	-0.149579	D2_A	cecal	44.8857249906332	0	0.669726489321843	0	0.00468340202322967	0	0	0	0	0	0.0983514424878232	0.243536905207943	3.56875234170101	1.79374297489697	0.43087298613713	5.60603222180592	1.0256650430873	0.693143499437992	1.0724990633196	0.014050206069689	0	0	0.014050206069689	0.168602472836268	2.09816410640689	0	0	0.505807418508805	0	0.407455976020982	0.0468340202322967	0	0	0	0	0	0	0	0	0	0	0	0	0.0796178343949045	0	0.674409891345073	0.477707006369427	0.014050206069689	0	0	0	0	0	0.0983514424878232	0	0.0562008242787561	0	0	0	0	0	0	3.30179842637692	0	0	5.14705882352941	0	0	0	0	0	0	0	0	0	0.00468340202322967	0	0	0	0	0	0	0.014050206069689	0	25.7914949419258	0	0.014050206069689	0	0.196702884975646	0	0.0187336080929187	0	0	0.763394529786439
cecal_d21_1199_4	d21_1199_4	1199_4	104.9723757	1199	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	14000000	mouse	0.082979	0.091994	0.090216	0.093773	10.870219	10.664085	11.08448	2.848536	2.828463	2.868608	2.860394	131	157.4	142.210705	193.169151	16758	hFMT	-0.365789	0.118466	0.525652	0.280466	0.004298	-0.21094	D2_A	cecal	46.5325853425639	0	0.513248985438052	0	0	0	0	0.005968011458582	0	0	0.202912389591788	0.262592504177608	8.29553592742898	1.20553831463356	0.590833134399618	4.26116018142755	1.39651468130819	0.244688469801862	5.11458582000477	0.041776080210074	0	0	0	0.256624492719026	1.71281928861303	0	0	1.64120315111005	0	0.334208641680592	0.14920028646455	0	0	0	0	0	0	0	0	0	0	0	0	0.107424206254476	0	1.80233946049176	0.525185008355216	0.035808068751492	0.011936022917164	0	0	0	0	0.02984005729291	0	0.11936022917164	0	0	0	0	0	0	1.96347576987348	0.005968011458582	0	6.11721174504655	0	0	0	0.005968011458582	0	0	0	0	0	0	0	0	0	0	0	0	0.05968011458582	0.011936022917164	15.1468130818811	0	0.023872045834328	0	0.17904034375746	0.005968011458582	0	0	0	1.08617808546192
cecal_d21_1200_1	d21_1200_1	1200_1	108.3798883	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	2000000	mouse	0.049592	0.127623	0.125808	0.129438	7.835554	7.725683	7.948595	2.598322	2.581194	2.61545	2.608802	158	216.333333	186.416219	277.747734	28493	hFMT	-0.340425	-0.044936	0.452807	0.342805	0.135907	-0.213343	D2_A	cecal	52.6310250473584	0.0140321335859117	1.19623938819898	0.00350803339647793	0.0210482003788676	0	0	0.00350803339647793	0.00701606679295587	0	0.150845436048551	0.196449870202764	4.75689328562408	0.301690872097102	2.88360345190486	7.12130779485021	0.540237143057602	0.0491124675506911	0.603381744194205	0.84894408194766	0	0	0	0.00350803339647793	0	0	0	0.701606679295587	0	0.287658738511191	0.0666526345330807	0	0.00350803339647793	0	0	0	0	0	0	0	0	0	0.00350803339647793	0	0	0.705114712692065	0.182417736616853	0	0.0105241001894338	0	0	0	0	0.750719146846278	0	0.0280642671718235	0	0	0	0	0	0	0.0771767347225146	0	0	5.58478916719287	0	0	0	0.0140321335859117	0.00701606679295587	0	0	0	0	0	0.00350803339647793	0	0.00350803339647793	0.0105241001894338	0	0	0.0491124675506911	0	18.7820108047429	0	0.00701606679295587	0	0.382375640216095	0	0.0175401669823897	0	0	0.989265417806777
cecal_d21_1200_2	d21_1200_2	1200_2	107.3684211	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	846501.1287	mouse	0.060264	0.11604	0.114078	0.118002	8.617717	8.474412	8.765951	2.713402	2.694676	2.732128	2.723881	143	182.047619	160.923216	228.069364	23385	hFMT	-0.355736	0.028562	0.526118	0.295576	0.055899	-0.222528	D2_A	cecal	54.8420197528753	0	1.38526657830604	0	0	0	0.0085510282611484	0	0	0	0.29501047500962	0.247979819573304	5.65650519474967	0.1325409380478	1.48360340330925	6.80661849587413	0.940613108726324	0.0384796271751678	1.00474582068494	1.11163367394929	0	0	0	0.0256530847834452	0	0	0	2.34725725768524	0	0.495959639146607	0.0470306554363162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.979092735901492	0.24370430544273	0.0085510282611484	0.0128265423917226	0	0	0	0	0.461755526102014	0	0.064132711958613	0	0	0	0	0	0	0	0.0085510282611484	0	6.24225063063833	0	0	0.0042755141305742	0	0	0	0	0	0	0	0	0	0.0042755141305742	0	0	0	0.0299285989140194	0	11.4669288982	0	0.0042755141305742	0	2.23609389029031	0	0.0085510282611484	0	0	1.35533797939202
cecal_d21_1200_3	d21_1200_3	1200_3	107.4074074	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	4100000	mouse	0.057309	0.122022	0.119886	0.124159	8.195237	8.054213	8.341287	2.675088	2.655181	2.694994	2.685285	143	157	148.498467	178.646298	21563	hFMT	-0.395071	0.018468	0.465442	0.332556	0.050112	-0.245445	D2_A	cecal	56.5217391304348	0.14369148048577	0.871419301010476	0	0	0	0	0	0	0	0.273477333827756	0.259571706683971	6.20654491517567	0.639658848614073	1.20978956150922	6.67933623806434	0.973393900064893	0.338370260498748	1.00120515435246	0.927041809585612	0	0	0	0.0185408361917122	0	0	0	0.857513673866691	0	0.00463520904792806	0.0417168814313526	0	0.00463520904792806	0	0	0	0	0	0	0	0	0	0	0	0	0.329099842402892	0.28738296097154	0.00927041809585612	0.0370816723834245	0	0	0	0	0.927041809585612	0	0.0185408361917122	0	0	0	0	0	0	0.0417168814313526	0	0	6.47075183090757	0	0	0.0556225085751367	0	0	0.00463520904792806	0	0	0	0.00927041809585612	0	0	0.0139056271437842	0	0	0	0.0880689719106332	0	12.3574673217762	0	0.00927041809585612	0	1.06609808102345	0	0.0417168814313526	0	0.0231760452396403	1.2376008157968
cecal_d21_1200_4	d21_1200_4	1200_4	107.3170732	1200	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	CDI	0	cef	no	11	d21	D2_A	hFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	8100000	mouse	0.090834	0.104848	0.102802	0.106894	9.537588	9.355026	9.727416	2.75965	2.738293	2.781007	2.767838	105	117.666667	109.318137	142.155939	15819	hFMT	-0.380915	0.038847	0.434154	0.36228900000000003	0.048006	-0.251358	D2_A	cecal	51.8874486247234	0	1.16345241858995	0	0	0	0	0	0	0	0.0379386658235852	0.41100221308884	7.96711982295289	0.233955105912109	1.04331331014859	10.0284539993677	0.954789756560228	0.252924438823901	1.30256085994309	0.94846664558963	0	0	0	0	0	0	0	0.271893771735694	0	0.474233322794815	0.0252924438823901	0	0	0.00632311097059753	0	0	0	0	0	0	0	0	0	0	0	1.15712930761935	0.0695542206765729	0	0	0	0	0	0	0.46158710085362	0	0.0442617767941827	0	0	0	0	0	0	0.0126462219411951	0	0	5.84887764780272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0189693329117926	0	13.0698703762251	0	0	0	1.2835915270313	0	0	0	0	1.0243439772368
cecal_d21_1203_1	d21_1203_1	1203_1	101.3605442	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	41500000	mouse	0.050067	0.249665	0.246834	0.252497	4.005361	3.960446	4.051308	1.731577	1.719309	1.743845	1.73769	80	98.055556	86.948466	126.917276	33662	noFMT	-0.352029	-0.199408	0.215519	0.356754	0.228646	-0.181124	none	cecal	36.5839893064013	0.00297044408139017	0	0	0.00297044408139017	0	0	0	0	0	0.403980395069063	0	0.1811970889648	0	6.40724788355859	7.23897222634784	0	1.88029110351998	2.13871973860092	0.282192187732066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148522204069508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.74691816426556	0	0	0	0	0	0.00297044408139017	0	0	0	0	0	0	0	0	0	0	1.64859646517154	0	0	0	0.564384375464132	31.1391653052131	0	3.60017822664488	0	0.0564384375464132	0	0.0089113322441705	0	0	0.0950542106044878
cecal_d21_1203_2	d21_1203_2	1203_2	98.30508475	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	30300000	mouse	0.057033	0.236943	0.234295	0.239591	4.220425	4.173784	4.268121	1.777539	1.765153	1.789925	1.784349	74	105	86.937378	148.280895	32339	noFMT	-0.342996	-0.216317	0.242019	0.343178	0.22387	-0.168197	none	cecal	33.3467318038464	0.00927586420134809	0	0	0	0	0	0.00618390946756539	0	0	0.732793271906499	0	0.0927586420134809	0	4.39366767670521	6.28903592851401	0	1.13165543256447	0.0185517284026962	0.244264423968833	0	0	0.0030919547337827	0	0	0	0	0	0	0	0.0030919547337827	0	0	0	0	0	0.0030919547337827	0.0030919547337827	0	0	0	0	0.0030919547337827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.51295529033455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00618390946756539	0	0.00618390946756539	1.9293797538804	0	0	0	0.850287551790242	31.5997773792592	0	13.6571640591182	0	0.0742069136107847	0	0.0216436831364789	0	0.0030919547337827	0.0587471399418718
cecal_d21_1203_3	d21_1203_3	1203_3	97.25274725	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	38400000	mouse	0.072191	0.266388	0.262784	0.269991	3.753928	3.703825	3.805406	1.664174	1.649738	1.678609	1.670157	52	107.2	70.811199	213.980105	23764	noFMT	-0.3947	-0.176959	0.169375	0.367743	0.193981	-0.208694	none	cecal	40.6933692359475	0	0	0	0	0	0	0	0	0	0.210366879838438	0	0.1346348030966	0	2.12049814877146	5.71777179400875	0	1.1990912150791	0.332379670144732	0.168293503870751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420733759676876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.0540222147425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420733759676876	1.57775159878829	0	0	0	0.904577583305284	28.147088522383	0	6.43301918545944	0	0.180915516661057	0	0.00841467519353753	0	0	0.109390777515983
cecal_d21_1203_4	d21_1203_4	1203_4	103.2258065	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	42200000	mouse	0.044702	0.349534	0.345187	0.35388	2.860955	2.825817	2.896977	1.429928	1.414737	1.445119	1.436537	64	83.461538	71.08659	117.446226	26117	noFMT	-0.45617	-0.145139	0.128366	0.372338	0.124343	-0.246795	none	cecal	50.6314580941447	0	0	0	0	0	0.00765403750478377	0	0	0	0.306161500191351	0.00382701875239189	0.206659012629162	0.0191350937619594	1.78339073861462	1.65709911978569	0	0.428626100267891	0.929965556831229	0.156907768848067	0	0	0	0	0.00382701875239189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00382701875239189	0	0.0153080750095675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.79946421737466	0	0	0.0153080750095675	0	0	0	0	0	0	0	0	0	0	0	0	0.00382701875239189	1.57673172598546	0	0	0	0.884041331802526	29.1274397244546	0	4.27095292766935	0	0.0459242250287026	0	0.0114810562571757	0	0	0.110983543819358
cecal_d21_1205_2	d21_1205_2	1205_2	107.2961373	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.094649	0.038986	0.038246	0.039726	25.650003	25.172221	26.146272	3.79438	3.775343	3.813418	3.809707	271	340.09375	308.156514	399.482084	21172	mFMT	-0.09184	0.645841	0.145554	0.228885	-0.333215	0.318761	yWT	cecal	7.6585089294151	43.4706604932439	0.387413776811868	0	0.377964660304262	0.0141736747614098	0	0	0	0	1.09137295662856	0	33.213644524237	2.04100916564301	0.382689218558065	1.56382878200888	4.97023528300104	0	0.637815364263441	0.108664839837475	0	0	0.00472455825380327	0	0	0	0	0	0	0.689785505055277	0.127563072852688	0	0.0283473495228196	0	0.0188982330152131	0	0	0	0	0	0	0	0.25985070395918	0	0	0.207880563167344	0.349617310781442	0.00472455825380327	0.0614192572994425	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0614192572994425	0	0	0	0	0	0.00944911650760654	0.00472455825380327	0	0	0	0	0	0	0	0	0.00472455825380327	0.0188982330152131	0	0.141736747614098	0.0803174903146556	0.0188982330152131	0.7228574128319	0.00472455825380327	0.959085325522064	0	0.118113956345082	0	0.0283473495228196	0	0	0.155910422375513
cecal_d21_1205_3	d21_1205_3	1205_3	102.9787234	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.08351	0.041292	0.040425	0.042158	24.217938	23.720175	24.73704	3.791789	3.771738	3.811841	3.810343	290	339.521739	316.949491	380.999961	20527	mFMT	-0.064586	0.671118	0.062312	0.215982	-0.357724	0.386849	yWT	cecal	6.27951126904542	45.4412695322007	3.46590079345763	0	0.6328189650976	0	0.00973567638611693	0	0	0	0.408898408216911	0	29.3822713333009	1.12933846078956	0.199581365915397	0.861607360171348	5.6369566275617	0	1.4068052377939	0.111960278440345	0	0	0	0	0	0	0	0	0	1.46035145791754	0.0730175728958769	0	0.593876259553132	0	0	0	0	0	0	0	0	0	0.428369760989145	0	0	0.219052718687631	0.0827532492819939	0.0194713527722339	0.06328189650976	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0681497347028185	0	0	0	0	0	0	0	0	0	0	0	0	0.00973567638611693	0.00486783819305846	0	0.00973567638611693	0.0146035145791754	0	0.146035145791754	0.0778854110889354	0.0340748673514092	0.3164094825488	0	0.88594655113664	0	0.394294893637736	0	0.0486783819305846	0	0	0.0827532492819927
cecal_d21_1205_4	d21_1205_4	1205_4	110.0436681	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	100	mouse	0.087809	0.040672	0.039867	0.041478	24.586655	24.10928	25.083317	3.816773	3.797301	3.836245	3.83182	280	371.285714	329.596303	448.018203	21935	mFMT	-0.132433	0.637403	0.115291	0.248636	-0.35128	0.308725	yWT	cecal	8.97453418978634	42.8864288642886	0.724340576739101	0.00455560111156667	0.678784565623434	0	0.00455560111156667	0	0	0	0.651450958954034	0.00455560111156667	29.4109607762744	3.8813721470548	0.578561341168967	1.1753450867842	4.65126873490957	0.0318892077809667	2.00446448908934	0.136668033347	0	0	0	0	0	0	0	0	0	0.564894537834267	0.118445628900733	0	0.724340576739101	0	0	0	0	0	0	0	0	0	0.309780875586534	0	0	0.250558061136167	0.127556831123867	0.00911120222313334	0.4783381167145	0	0	0	0	0.0136668033347	0	0	0	0	0	0	0	0	0.0227780055578334	0	0	0.0273336066694	0	0	0.0911120222313334	0	0	0.0227780055578334	0	0	0	0	0	0	0.00455560111156667	0.0364448088925334	0	0.1776684433511	0.0501116122272334	0.00455560111156667	0.2870028700287	0	0.323447678921234	0	0.419115302264134	0	0.0318892077809667	0	0.00455560111156667	0.100223224454467
cecal_d21_1207_1	d21_1207_1	1207_1	110.4477612	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	21	21	cecal	15400000	mouse	0.029472	0.292503	0.288632	0.296374	3.418768	3.374115	3.464618	1.717043	1.700472	1.733614	1.726605	116	146.272727	129.431817	184.228895	29449	noFMT	-0.439968	-0.136473	0.141305	0.380176	0.134482	-0.240646	none	cecal	45.5628329996267	0.118776936912478	0.0169681338446398	0	0.0135745070757118	0	0.00339362676892795	0	0	0	0.390267078426715	0	3.72959581905182	0.00678725353785591	0.668544473478807	3.85176638273323	0.0678725353785591	0.817864051311637	0.526012149183833	0.196830352597821	0	0	0	0	0	0	0	0	0	0.0101808803067839	0	0	0.00678725353785591	0	0	0	0	0	0	0	0	0	0.00339362676892795	0.0101808803067839	0	0.274883768283164	0	0.0339362676892795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.59605660569451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.726236128550582	0	0	0	1.177588488818	26.9996945735908	0	5.68093121118539	0	0.308820035972444	0	0.0407235212271354	0	0	0.159500458139618
