feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Otu00017	group	mFMT_other	-2.62879800815948	0.323016936185695	98	16	1.63580488653407e-12	1.34703524840102e-11
Otu00012	group	hFMT	-4.20889151409891	0.522922904118192	98	25	2.52228166332266e-12	2.05604171949635e-11
Otu00302	group	hFMT	-0.981134659123686	0.122221413299659	98	20	2.79530663643877e-12	2.25581245560609e-11
Otu00246	group	hFMT	-2.16153360889494	0.269680517164471	98	40	2.96727076111464e-12	2.37087871704902e-11
Otu00286	group	hFMT	-2.01519106544288	0.251868255448037	98	28	3.17784068505533e-12	2.51423277729377e-11
Otu00437	group	hFMT	-1.17067670464379	0.146357913783066	98	17	3.21253228252854e-12	2.51700344854421e-11
Otu00184	group	hFMT	-2.70928937088518	0.339012912265674	98	21	3.3234080101351e-12	2.57883679247983e-11
Otu00170	group	noFMT	-3.30921315899545	0.416736738823975	98	19	4.24947725735861e-12	3.2660268063699e-11
Otu00217	group	noFMT	-2.59952096667894	0.327532597953258	98	31	4.33431345644627e-12	3.26896351341322e-11
Otu00246	group	noFMT	-2.50244287532178	0.31526871262792	98	40	4.31734054921584e-12	3.26896351341322e-11
Otu00475	group	noFMT	-1.45112784107299	0.184044851145158	98	19	5.570269781912e-12	4.16222936481757e-11
Otu00305	group	hFMT	-1.7383666574634	0.221668489337081	98	26	6.83392441417006e-12	5.05961192865618e-11
Otu00032	group	hFMT	3.32441982428189	0.424345049712924	98	35	7.10063761202727e-12	5.20928595718728e-11
Otu00232	group	hFMT	-1.98256081567144	0.254151131195248	98	22	8.34331922097636e-12	6.06581856876389e-11
Otu00369	group	noFMT	-1.67416832269156	0.21469697212263	98	21	8.46033849830257e-12	6.09597604297337e-11
Otu00300	group	hFMT	-2.02363424583397	0.260426681023231	98	17	9.64977750972612e-12	6.89147827464511e-11
Otu00400	group	hFMT	-1.91667720925783	0.247864830794668	98	22	1.15658227306258e-11	8.18738503825882e-11
Otu00029	group	noFMT	-4.24512881478149	0.550828625416885	98	16	1.30997641944979e-11	9.19261713474769e-11
Otu00134	group	noFMT	-3.05739415252499	0.402376348843684	98	41	2.20273079134408e-11	1.53241702466782e-10
Otu00272	group	noFMT	-2.13876794829276	0.281568709799525	98	19	2.22863804370589e-11	1.53718880450483e-10
Otu00008	group	hFMT	6.01571332211511	0.802108105998428	98	35	3.52602002714637e-11	2.39564814076847e-10
Otu00044	group	noFMT	-4.49681389982894	0.599707545409365	98	33	3.55191772820708e-11	2.39564814076847e-10
Otu00113	group	noFMT	-4.83844122010443	0.645320570054679	98	31	3.56230206805721e-11	2.39564814076847e-10
Otu00388	group	noFMT	-1.63562300875724	0.22115177586457	98	28	5.78558358801498e-11	3.85864955002322e-10
Otu00139	group	hFMT	-1.80955489205289	0.249200842228898	98	40	1.09539749632291e-10	7.24578507813597e-10
Otu00224	group	noFMT	-2.71940244108179	0.377994019360901	98	21	1.50478404937492e-10	9.87285144589887e-10
Otu00204	group	hFMT	-2.32729327503884	0.323602403196171	98	26	1.52245169106915e-10	9.90821382816776e-10
Otu00324	group	noFMT	-1.98834239748338	0.278212323504454	98	27	1.88254400324724e-10	1.21537040849642e-09
Otu00029	group	mFMT_other	-4.24512881478149	0.596983168500872	98	16	2.22944465599024e-10	1.42790622014613e-09
Otu00263	group	hFMT	-1.17335369050986	0.166364480409883	98	13	2.9297623221001e-10	1.86166786923998e-09
Otu00274	group	hFMT	-2.84885815319789	0.404034027380239	98	35	2.95568859775739e-10	1.86346929561735e-09
Otu00170	group	mFMT_other	-3.17587982566211	0.451655573610701	98	19	3.23762530271595e-10	2.02539815448975e-09
Otu00156	group	noFMT	-2.17519581528937	0.310746046071725	98	31	3.7574167766939e-10	2.33248872214768e-09
Otu00521	group	hFMT	-0.787360367949424	0.113693425152359	98	12	5.3291047505432e-10	3.28289124709035e-09
Otu00287	group	hFMT	1.70872799159541	0.248009474695596	98	30	6.29131351612709e-10	3.84628030872315e-09
Otu00207	group	mFMT_other	-2.81721727395958	0.410063686929013	98	28	6.89312252451475e-10	4.18251870472437e-09
Otu00302	group	noFMT	-0.981134659123688	0.142882355876855	98	20	7.00540267431696e-10	4.21892534192073e-09
Otu00286	group	noFMT	-2.01519106544289	0.294445373666036	98	28	7.78769090787867e-10	4.65530856493191e-09
Otu00437	group	noFMT	-1.17067670464379	0.171099015777823	98	17	7.85777727950329e-10	4.66266637099938e-09
Otu00184	group	noFMT	-2.70928937088519	0.39632141594069	98	21	8.08088000842446e-10	4.76005121664127e-09
Otu00012	group	noFMT	-4.15889151409892	0.611320508127218	98	25	9.42099195300217e-10	5.50923225077736e-09
Otu00009	group	mFMT_other	-5.07788788138546	0.746912456397312	98	23	9.62575051466814e-10	5.58847529880373e-09
Otu00108	group	hFMT	-1.86656320460357	0.274802686356107	98	11	9.90400406558229e-10	5.70895091494636e-09
Otu00425	group	hFMT	-1.31053195905519	0.193313446615352	98	20	1.05240644551735e-09	6.02334752859928e-09
Otu00305	group	noFMT	-1.7383666574634	0.259140482220509	98	26	1.46368105183494e-09	8.31824372416054e-09
Otu00092	group	hFMT	1.93389626085156	0.288626119524567	98	30	1.51787148238232e-09	8.56589011386384e-09
Otu00360	group	hFMT	-1.0797676137347	0.161652373714549	98	17	1.67111674022615e-09	9.36521673168403e-09
Otu00232	group	noFMT	-1.98256081567145	0.29711415858784	98	22	1.72483149507899e-09	9.59957942433619e-09
Otu00300	group	noFMT	-2.02363424583397	0.304450559956775	98	17	1.94397305390245e-09	1.07451113321868e-08
Otu00400	group	noFMT	-1.91667720925784	0.289765189313672	98	22	2.25592240725435e-09	1.23845536234984e-08
Otu00048	group	hFMT	4.6305302770795	0.703057756527159	98	41	2.5702891005677e-09	1.40150223253928e-08
Otu00132	group	hFMT	1.55696232278232	0.236534452208382	98	31	2.61663391796949e-09	1.41719702805462e-08
Otu00049	group	hFMT	2.97516486286406	0.455301798129539	98	28	3.2613241546889e-09	1.75459239522263e-08
Otu00084	group	hFMT	-1.61629170900133	0.248419696588814	98	10	3.7118073813889e-09	1.98372752104691e-08
Otu00368	group	hFMT	-1.59494491994167	0.245586422990391	98	25	3.91920127189153e-09	2.08078646474767e-08
Otu00074	group	hFMT	-2.96488274515375	0.458765424342618	98	25	4.5312825226397e-09	2.39002940900016e-08
Otu00179	group	hFMT	2.14627825519453	0.332896830241669	98	26	4.86336175759378e-09	2.54852788206375e-08
Otu00063	group	mFMT_other	1.90533928818808	0.296593946602129	98	19	5.40740770364476e-09	2.81534065602666e-08
Otu00234	group	hFMT	-2.09298359246593	0.32850944860811	98	10	6.88272338536538e-09	3.56048575127555e-08
Otu00178	group	hFMT	2.25844315475665	0.355655972573226	98	25	7.57532951908816e-09	3.8938158738243e-08
Otu00187	group	hFMT	2.25674414151323	0.356678977733074	98	24	8.40902807222085e-09	4.29499092043179e-08
Otu00185	group	hFMT	-2.54129754346322	0.403838902532246	98	36	9.82274320148398e-09	4.98550551169658e-08
Otu00370	group	hFMT	-1.05317840915647	0.167838431679677	98	23	1.06522317988891e-08	5.3727194135647e-08
Otu00411	group	hFMT	-1.11749829548732	0.179263399011815	98	21	1.28291758119537e-08	6.4305247703395e-08
Otu00237	group	hFMT	1.42938639770571	0.229620088116771	98	25	1.33509357926981e-08	6.6507439411774e-08
Otu00160	group	noFMT	-2.69648115759097	0.43546648509539	98	34	1.54821570877893e-08	7.665092496838e-08
Otu00005	group	hFMT	3.36847039067709	0.544481495634614	98	26	1.58777906936641e-08	7.81303481084567e-08
Otu00399	group	hFMT	-1.17507950188255	0.19006865155534	98	14	1.61788008345067e-08	7.91290440814966e-08
Otu00078	group	hFMT	-2.58018344166608	0.418392099296687	98	38	1.73471357944743e-08	8.43321601574746e-08
Otu00204	group	noFMT	-2.32729327503885	0.378305834368959	98	26	1.85591593050884e-08	8.96840811928521e-08
Otu00272	group	mFMT_other	-1.8721012816261	0.305161665117904	98	19	2.00407441135489e-08	9.62671458311546e-08
Otu00120	group	hFMT	-1.96691897036409	0.320933034513419	98	17	2.05909058715566e-08	9.83246215286757e-08
Otu00227	group	hFMT	-2.07272018169016	0.338429980963682	98	23	2.09859516671508e-08	9.95499398186596e-08
Otu00335	group	hFMT	-1.56677877362861	0.255868706680919	98	25	2.10942251660357e-08	9.95499398186596e-08
Otu00028	group	hFMT	-4.03241496102869	0.660312467549299	98	14	2.27183671715968e-08	1.06591408764411e-07
Otu00014	group	hFMT	4.07947101374323	0.670232424875494	98	29	2.48671069007431e-08	1.15706552867887e-07
Otu00211	group	noFMT	-2.32933905314396	0.382741884526207	98	34	2.49478812874998e-08	1.15706552867887e-07
Otu00076	group	hFMT	-4.01983964514772	0.661885333307236	98	46	2.63957750940626e-08	1.21722231433763e-07
Otu00253	group	mFMT_other	1.38398491108368	0.229427474598138	98	17	3.16967846603171e-08	1.43703961915033e-07
Otu00263	group	noFMT	-1.17335369050986	0.194487596350347	98	13	3.1596578248623e-08	1.43703961915033e-07
Otu00618	group	hFMT	-0.75386193185096	0.124927826444411	98	14	3.14099399743676e-08	1.43703961915033e-07
Otu00010	group	hFMT	3.37880696406185	0.568660887639917	98	31	4.74342653260401e-08	2.13851687810695e-07
Otu00475	group	mFMT_other	-1.18446117440632	0.199466173893475	98	19	4.81834133259189e-08	2.1602230307787e-07
Otu00070	group	mFMT_other	-2.94680226507695	0.496368502680904	98	22	4.84903471038536e-08	2.16197293440939e-07
Otu00023	group	mFMT_other	-4.01585915084305	0.676950283765436	98	31	4.94543195363239e-08	2.19283713548425e-07
Otu00521	group	noFMT	-0.787360367949425	0.132912752314928	98	12	5.13271899988958e-08	2.26344493601688e-07
Otu00078	group	noFMT	-2.89656874708765	0.489119273078645	98	38	5.17561923768804e-08	2.26651568151063e-07
Otu00476	group	hFMT	-0.908058178340903	0.153358992477209	98	11	5.19585379280627e-08	2.26651568151063e-07
Otu00169	group	hFMT	1.78978416087552	0.302842407221188	98	41	5.45929033969419e-08	2.36862758286732e-07
Otu00227	group	noFMT	-2.31606847250723	0.395639942903401	98	23	6.98977378356951e-08	3.01644248306983e-07
Otu00041	group	hFMT	-2.67415899971864	0.458945428632718	98	76	7.88006856924148e-08	3.38256134860525e-07
Otu00108	group	noFMT	-1.86656320460357	0.321256759906561	98	11	8.47488110406277e-08	3.61863970951252e-07
Otu00425	group	noFMT	-1.31053195905519	0.225992155788247	98	20	8.90114630368336e-08	3.78064477214341e-07
Otu00161	group	hFMT	-3.05548051956832	0.527939933797174	98	24	9.36021054002347e-08	3.95481146900468e-07
Otu00073	group	hFMT	2.74655665783818	0.474686500029679	98	28	9.42239734670734e-08	3.96035138478793e-07
