seqID	sampleID	mouse	percent_weight	CageID	Group	CageID_Assigned	BD	ExpStart	sex	Gavaged_fecal_material	Mb_input	FMT	Cdiff_infection	Cdiff_day_infected	ABX	clinda35	FMT_day	Harvest_pi	FMT_input	FMT_type	Model	Experiment	Mouse_genotype	Mouse_status	ExpDay	day	type	CFU	sampleType	Bacteroides	Porphyromonadaceae_unclassified	Alistipes	Parabacteroides	Bacteroidales_unclassified	Barnesiella	Bacteroidetes_unclassified	Prevotella	Odoribacter	Alloprevotella	Lactobacillus	Blautia	Lachnospiraceae_unclassified	Turicibacter	Firmicutes_unclassified	Clostridium_XlVa	Ruminococcaceae_unclassified	Peptostreptococcaceae_unclassified	Clostridiales_unclassified	Erysipelotrichaceae_unclassified	Clostridium_sensu_stricto	Enterococcus	Staphylococcus	Faecalicoccus	Hungatella	Clostridium_XVIII	Anaerostipes	Flavonifractor	Faecalibacterium	Oscillibacter	Clostridium_IV	Ruminococcus2	Ruminococcus	Terrisporobacter	Eisenbergiella	Fusicatenibacter	Streptococcus	Bacillus	Roseburia	Listeria	Phascolarctobacterium	Romboutsia	Acetatifactor	Coprobacillus	Intestinibacter	Pseudoflavonifractor	Clostridium_XlVb	Dorea	Butyricicoccus	Veillonella	Dialister	Coprococcus	Lactonifactor	Murimonas	Veillonellaceae_unclassified	Holdemania	Pediococcus	Holdemanella	Megasphaera	Bacillales_unclassified	Acidaminococcus	Anaerofilum	Enterobacteriaceae_unclassified	Burkholderiales_unclassified	Bilophila	Parasutterella	Salmonella	Pseudomonas	Pasteurellaceae_unclassified	Helicobacter	Desulfovibrionaceae_unclassified	Sutterella	Neisseria	Campylobacter	Cronobacter	Acinetobacter	Proteobacteria_unclassified	Rhodobacter	Gammaproteobacteria_unclassified	Bifidobacterium	Collinsella	Enterorhabdus	Coriobacteriaceae_unclassified	Olsenella	Akkermansia	Fusobacterium	Anaeroplasma	Pyramidobacter	Bacteria_unclassified	Streptophyta_unclassified	Bacillariophyta_unclassified	Deinococcus	Methanobrevibacter	other
d12_1202_1	d12_1202_1	1202_1	102.892562	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	5100000	mouse	10.2070115315148	0	0.00463113045894503	0.00463113045894503	0	0	0	0	0	0	19.4090677534386	0.00926226091789006	0.00926226091789006	0	18.3902190524707	0	0.0277867827536702	0	0.477006437271338	0	0	1.65794470430232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.548001667207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.9773074607512	0	0	0	0.134302783309406	0.0185245218357801	0	0	0.00926226091789006	0.115778261473636
d12_1202_2	d12_1202_2	1202_2	97.61904762	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.0342516024856877	0.0293585164163038	0	0	0	0	0	0	0	0	13.3972696579733	0	0	0	11.8363752018398	0.0146792582081519	0	0.0293585164163038	0.391446885550717	0	0	3.10710965405882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00489308606938396	0	0	0.00978617213876792	18.1142046288594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.8257572050692	0	0	0	0.0538239467632236	0.0195723442775358	0	0	0	0.132113323873369
d12_1202_3	d12_1202_3	1202_3	98.29787234	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	7900000	mouse	0.0153217568947906	0	0	0	0	0	0	0	0	0	15.0408580183861	0	0	0	10.6332992849847	0	0	0.137895812053115	0.214504596527068	0	0.00510725229826353	1.83350357507661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204290091930541	0	0	0	0	0	0	0	0	0	0	0	0	18.7640449438202	0	0	0	0	0	0	0	0	0	0	0	0	0.0510725229826353	0	0	0	0	0	0	0	0	53.1562819203269	0	0	0	0	0.00510725229826353	0	0	0	0.122574055158324
d12_1202_4	d12_1202_4	1202_4	94.82758621	1202	NA	NA	5/2/2015	6/11/2015	M	NA	NA	hFMT2	CDI	0	cef	no	11	d21	R2_A	hFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.0965210457845482	0.00419656720802384	0	0.0545553737043099	0	0	0.00839313441604767	0	0	0	15.9469553904906	0	0.0713416425364052	0.00839313441604767	12.4512149062067	0.00419656720802384	0	0	0.335725376641907	0.0125897016240715	0.0125897016240715	3.00893868815309	0	0.235007763649335	0	0	0	0	0	0	0.0125897016240715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0419656720802384	0	27.8358302908221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.5568425028327	0	0	0	0.117503881824667	0.0167862688320953	0	0	0	0.167862688320952
d12_1203_1	d12_1203_1	1203_1	101.3605442	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	8000	mouse	0.0384890306262715	0.0329905976796613	0	0.076978061252543	0	0	0	0.00549843294661022	0	0	19.6733930829714	0	0.0109968658932204	0.00549843294661022	17.3420575136086	0.0219937317864409	0	0	0.186946720184747	0	0	0.0879749271457635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549843294661022	0	0	0	0	0	0	0	0	0	0	0	0	0	17.0176499697586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00549843294661022	45.1696266564029	0	0	0	0.181448287238137	0.00549843294661022	0	0	0	0.131962390718641
d12_1203_2	d12_1203_2	1203_2	102.259887	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	52000	mouse	0.0407627157027039	0	0	0	0	0	0	0	0	0	10.8202364237511	0	0.058879478237239	0	15.6574120204719	0	0	0.00905838126726754	0.113229765840844	0	0.00905838126726754	0.00905838126726754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0135875719009013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.8735902894153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42.9593731600163	0	0.919425698627655	0	0.375922822591603	0	0	0	0	0.140404909642655
d12_1203_3	d12_1203_3	1203_3	98.9010989	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	32000	mouse	0.049442011583557	0.00706314451193671	0.00706314451193671	0	0	0	0	0	0	0	10.1285492301172	0	0.254273202429722	0	26.3879078965956	0	0	0	0.275462635965532	0	0	0.0423788670716203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.0819324763385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9588924989405	0	3.05127842915666	0	0.572114705466874	0	0	0	0	0.183641757310355
d12_1203_4	d12_1203_4	1203_4	102.688172	1203	NA	NA	5/3/2015	6/11/2015	F	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	44000	mouse	0.0574742672030932	0	0.00522493338209938	0	0	0	0.0104498667641988	0	0	0	17.2945294947489	0	0.156748001462981	0	27.2584774544125	0	0	0	0.161972934845081	0	0	0	0.0104498667641988	0	0	0	0	0	0	0.0156748001462981	0.00522493338209938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3441141125451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00522493338209938	0	0	0	0	26.5165369141543	0	0.0104498667641988	0	1.88620095093788	0.0104498667641988	0	0	0	0.250796802340773
d12_1204_2	d12_1204_2	1204_2	103.5928144	1204	NA	NA	5/2/2015	6/11/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.0596807082110708	0.00497339235092256	0.00497339235092256	0	0	0	0	0.0198935694036903	0	0	33.8389615556771	0	0.00497339235092256	0	0.00497339235092256	0.00497339235092256	0.00497339235092256	0	0.0149201770527677	0	0.00497339235092256	5.58511961008604	0	0.472472273337644	0	0	0	0	0	0	0.00497339235092256	0.0348137464564579	0	0	0	0	0.0149201770527677	0	0	0	0.00994678470184513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00497339235092256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994678470184513	0	0	0	59.8149898045457	0	0	0	0.0149201770527677	0.0298403541055354	0	0	0	0.0348137464564502
d12_1205_2	d12_1205_2	1205_2	98.2832618	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	13300000	mouse	23.5648476257973	22.9801559177888	0	0	0.507914008977085	0	0.00590597684857075	0	0	0	15.2964800377983	0	0.00590597684857075	5.12638790455941	1.66548547129695	0	0.00590597684857075	1.35837467517127	0.0649657453342783	0.584691708008505	0	0.0177179305457123	0.0177179305457123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9300732341129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.797306874557052	0	0.047247814788566	0.0177179305457123	0	15.8693597921096	0	0	0	0	0	0	0	0	0.135837467517135
d12_1205_3	d12_1205_3	1205_3	95.74468085	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	30100000	mouse	28.3870967741935	24.8327359617682	0	0.041816009557945	0.0537634408602151	0	0	0	0	0	12.0131421744325	0	0.00597371565113501	3.97252090800478	1.63082437275986	0.02389486260454	0	3.08243727598566	0.0537634408602151	0.04778972520908	0	0.00597371565113501	0.00597371565113501	0	0	0	0	0	0	0	0.0657108721624851	0	0	0	0	0	0.00597371565113501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00597371565113501	0	13.9784946236559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400238948626045	0	0.0537634408602151	0	0.02389486260454	11.1290322580645	0	0.01194743130227	0	0.017921146953405	0	0	0	0.00597371565113501	0.143369175627242
d12_1205_4	d12_1205_4	1205_4	105.2401747	1205	NA	NA	5/3/2015	6/11/2015	M	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	2e+06	mouse	46.9871205151794	15.064397424103	0.00919963201471941	0	0.147194112235511	0	0.00459981600735971	0	0	0	6.78472861085557	0	0	2.4885004599816	3.44986200551978	0	0	0.703771849126035	0.101195952161914	0.616375344986201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0183992640294388	0	0	0	0	0	0	0	0	0	0	0	0	7.81508739650414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528978840846366	0	0.0367985280588776	0	0.00459981600735971	15.1885924563017	0	0	0	0.0183992640294388	0	0	0	0	0.0321987120515246
d12_1206_2	d12_1206_2	1206_2	79.61165049	1206	NA	NA	5/4/2015	6/11/2015	F	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.0858235156432863	2.19240071779668	0	0.0234064133572599	0	0	0	0	0.0702192400717797	0	16.1114145275806	0	0	0	0	0.0078021377857533	0	0	0	0.0078021377857533	0	0	0	0	0	0.0312085511430132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3295623000702	0	0	0	0	0.0390106889287665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51.8061948974019	0	0	0	1.00647577436218	0	0	0	0.0156042755715066	0.273074822501357
d12_1207_1	d12_1207_1	1207_1	103.9800995	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	6600000	mouse	4.54025560694217	0.00497289770749416	0.00497289770749416	0	0	0	0	0	0	0	15.8436520960764	0	0.00994579541498831	0	17.6736784524342	0.00994579541498831	0.00497289770749416	0	4.73419861753444	0.0149186931224825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994579541498831	0	25.0584315480631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.2058282361132	0	1.02938982545129	0	1.66094783430305	0	0	0	0	0.193943010592278
d12_1207_2	d12_1207_2	1207_2	106.0606061	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	156000	mouse	17.6728640066848	0	0	0	0	0	0	0.033423856277418	0	0	13.5241278462503	0	0.108627532901609	0	16.4863171088364	0.00417798203467725	0	0	2.20179653227491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0083559640693545	0	0	0	0	0	0	0	0	0	0	0	22.1474827658241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.7656152078546	0.00417798203467725	0	0	1.75893043659912	0	0	0	0	0.284102778358047
d12_1207_3	d12_1207_3	1207_3	103.1818182	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0	0	0	0	0	0	0	0.0162848767777657	0	0	10.4820323526219	0	0.00542829225925524	0	3.35468461621974	0	0	0.0759960916295733	11.3125610682879	0	0	0.00542829225925524	0.00542829225925524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.580067310824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.7603951796765	0	0	0	0.282271197481272	0	0	0	0	0.119422429703619
d12_1207_4	d12_1207_4	1207_4	114.0909091	1207	NA	NA	5/7/2015	6/11/2015	M	NA	NA	none	CDI	0	cef	no	11	d21	none	noFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	7900000	mouse	0.1464953797611	0	0	0	0	0	0	0	0	0	12.1816542709038	0	0.00563443768311923	0	10.6434527834122	0	0	0.749380211854857	2.96934865900383	0.00563443768311923	0	0.0112688753662385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0281721884155961	0	0	0	0	0	0	0	0	0	0	0	0	27.5467658327699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.8670272706784	0.0112688753662385	0.00563443768311923	0	0.569078205995042	0.0112688753662385	0	0	0	0.247915258057247
d12_1208_2	d12_1208_2	1208_2	105.8252427	1208	NA	NA	5/4/2015	6/11/2015	M	NA	NA	mFMT1	noCDI	NA	cef	no	11	d21	yWT	mFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	4.5836109260493	30.8660892738175	0.00666222518321119	0	0.739506995336442	0	0	0	0	0	15.1965356429047	0	0.00666222518321119	4.69686875416389	6.25582944703531	0	0	0	0.0732844770153231	1.21252498334444	0	0	0.00666222518321119	0	0	0	0	0	0	0.00666222518321119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.9100599600266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133244503664224	0	0	20.3597601598934	0	0.00666222518321119	0	1.01932045303131	0	0	0	0	0.0399733510992633
d12_1209_1	d12_1209_1	1209_1	100.6578947	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	100	mouse	11.6034206306788	26.3709246392304	0.0160342063067878	0.0213789417423838	0.545163014430786	0.0160342063067878	0.00534473543559594	0	0	0	7.27418492784607	0	0.0748262960983431	5.51576696953501	1.65152324959914	0.00534473543559594	0.0641368252271513	0	4.8690539818279	2.3623730625334	0	0	0	0.0106894708711919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0267236771779797	0	0	0	0	0	0	0	0	0	0	0	0.0374131480491716	0	0	0	15.3393907001603	0	0.0106894708711919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61838588989845	0	0.101549973276323	0.00534473543559594	0.154997327632282	17.5467664350615	0	0	0	2.54943880277926	0	0	0	0.0106894708711919	0.192410475681456
d12_1209_2	d12_1209_2	1209_2	96.40718563	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	6000	mouse	3.64664053240952	27.7281429483089	0.0045583006655119	0	0.382897255902999	0.0045583006655119	0.0045583006655119	0.0136749019965357	0	0	7.471054790774	0	0	3.12243595587565	0.957243139757498	0.0045583006655119	0.0045583006655119	0	13.2737715379706	0.26438143859969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273498039930714	0	0	0	16.3004831798705	0	0	0	0	0	0	0	0	0	0	0.0182332026620476	0	0	0	0	0	1.10310876105388	0	0.0410247059896071	0.0045583006655119	0.0592579086516547	20.3847205761692	0	0	0	5.00045583006655	0	0	0	0	0.177773725954964
d12_1209_3	d12_1209_3	1209_3	98.75	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	4000	mouse	0.0614880098380816	25.5380200860832	0.00512400081984013	0	0.112728018036483	0	0	0	0	0	11.2881738061078	0	0.0102480016396803	2.29042836646854	16.1764705882353	0	0	0.0102480016396803	4.51424472227916	0.845460135273622	0	0.00512400081984013	0.0153720024595204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.3072350891576	0	0	0	0	0	0	0	0	0	0	0	0	0.0102480016396803	0	0	0	0.327936052469768	0	0.0307440049190408	0	0.00512400081984013	8.80303340848535	0	0	0	10.3556056568969	0	0	0	0	0.286944045911042
d12_1209_4	d12_1209_4	1209_4	101.8987342	1209	NA	NA	5/7/2015	6/11/2015	F	NA	NA	mFMT1	CDI	0	cef	no	11	d21	yWT	mFMT	Rc	HF1	BL6	SPF-Young	12	12	fecal	2500000	mouse	0.245604242255094	29.3273792910968	0	0	0.279095729835334	0	0	0	0	0	14.9651130337706	0	0	3.97432319285515	9.26597823053307	0.0223276583868267	0	1.0884733463578	2.04856265699135	1.56293608707787	0	0.00558191459670667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.7443483114708	0	0	0	0	0	0	0	0	0.0111638291934133	0	0	0	0	0	0	0	2.2606754116662	0	0.0223276583868267	0.0279095729835334	0.10047446274072	11.9732068099358	0	0	0	10.9852079263187	0	0	0	0	0.0893106335473135
d12_1210_2	d12_1210_2	1210_2	100	1210	NA	NA	5/7/2015	6/11/2015	F	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.240460010454783	0.0209095661265029	0	0.0522739153162572	0	0	0	0	0	0	15.3476215368531	0	0.0104547830632514	0	21.1918452692107	0	0	0	0.355462624150549	0	0	0.0209095661265029	0	0	0	0	0	0	0	0	0.0104547830632514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.1981181390486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.6314688970204	0	0	0	0.773653946680606	0	0	0	0	0.146366962885509
d12_1211_2	d12_1211_2	1211_2	104.3478261	1211	NA	NA	5/4/2015	6/11/2015	F	NA	NA	none	noCDI	NA	cef	no	11	d21	none	noFMT	Abx	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	0.00642343268242549	0	0	0	0	0	0	0	0	0	36.080421377184	0	0	0	0.0385405960945529	0	0	0	0.00642343268242549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192702980472765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00642343268242549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63.7718396711202	0	0	0	0.0192702980472765	0	0	0	0	0.0513874614593988
d12_1212_2	d12_1212_2	1212_2	98.4063745	1212	NA	NA	5/3/2015	6/11/2015	M	NA	NA	hFMT1	noCDI	NA	cef	no	11	d21	D2_A	hFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	35.3636188271605	0	0	0	0	0	0	0	0	0	13.5079089506173	0	0	0	12.4951774691358	0	0	0	0.298996913580247	0	0	0.0578703703703704	0	0	0	0	0	0	0	0	0.0868055555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0626929012345679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.3917824074074	0	0	0	0	0	0	0	0	0	0	0	0	0.0144675925925926	0	0	0	0	0	0	0	0	20.2594521604938	0	0	0	1.28279320987654	0.0192901234567901	0	0	0	0.159143518518519
d12_1213_2	d12_1213_2	1213_2	110.3448276	1213	NA	NA	5/7/2015	6/11/2015	M	NA	NA	hFMT2	noCDI	NA	cef	no	11	d21	R2_A	hFMT	FMT	HF1	BL6	SPF-Young	12	12	fecal	NA	mouse	9.00981266726138	0	0	0	0	0	0	0.0178412132024978	0.00594707106749926	0	23.942908117752	0	0	0	26.9640202200416	0	0	0	0.588760035682426	0	0	3.75854891465953	0.00594707106749926	0.434136187927446	0	0	0	0	0	0	0	0	0	0.00594707106749926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118941421349985	0	0	0	0	0	0	0	0	0	0	0.0297353553374963	0	0	0	0	0	0	0	0	0	0	35.0223015165031	0.0297353553374963	0	0	0.0475765685399941	0	0	0	0	0.124888492417483
d13_1118_1	d13_1118_1	1118_1	99.45054945	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	13	13	fecal	NA	mouse	0.0980427756999165	0.00726242782962344	0.0326809252333055	0.00726242782962344	0	0	0	0.0108936417444352	0	0	20.3130106394568	0.119830059188787	0.00726242782962344	4.72420930317005	50.2632630088239	0.00363121391481172	0.00363121391481172	13.577108827481	0.406695958458913	0.0145248556592469	0	8.6749700424852	0.00363121391481172	1.30723700933222	0	0	0	0	0	0	0	0	0	0	0	0	0.00363121391481172	0	0	0	0	0	0	0	0	0	0	0	0	0.00363121391481172	0	0	0	0.00363121391481172	0	0	0	0	0	0	0	0	0.0181560695740586	0	0	0	0	0	0.00363121391481172	0	0	0	0	0.0217872834888703	0	0.0399433530629289	0	0	0.00726242782962344	0	0.0217872834888703	0	0	0	0.0181560695740586	0	0	0.00363121391481172	0.0544682087221758	0.0145248556592469	0.0254184974036821	0	0	0.185191909655387
d13_1118_2	d13_1118_2	1118_2	101.183432	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	13	13	fecal	NA	mouse	0.2598512084861	0	0	0.00711921119139999	0	0	0	0.0284768447656	0	0	18.616737265511	10.3121774107429	0.0106788167871	13.2702096607696	32.6237852845905	0.1317054070409	0.00711921119139999	18.8160751788702	0.498344783397999	0.035596055957	0	4.90869611647029	0.0035596055957	0.0213576335742	0.0035596055957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035596055957	0	0	0	0	0	0	0	0	0	0	0	0	0.0391556615527	0	0	0	0	0	0.00711921119139999	0	0	0	0	0	0	0.0035596055957	0	0	0.0035596055957	0	0	0	0	0	0.106788167871	0	0.0818709287010999	0	0.00711921119139999	0	0.0106788167871	0	0.00711921119139999	0.174420674189292
d13_1118_5	d13_1118_5	1118_5	103.2432432	1118	NA	NA	5/22/2015	6/29/2015	F	NA	NA	hFMT2	noCDI	NA	cef	no	11	d42	R2_A	hFMT	FMT	HF2	BL6	SPF-Young	13	13	fecal	NA	mouse	0.068557717028023	0	0.0171394292570057	0.00856971462850287	0	0	0	0	0	0	17.5507755591739	7.03145085268661	0.00428485731425144	9.37955266089639	51.9538949352986	0	0.00428485731425144	6.73579569800326	0.74556517267975	0.00428485731425144	0	5.24038049532951	0	0.92552917987831	0	0	0	0	0	0.00428485731425144	0	0	0	0	0	0	0.00428485731425144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0471334304567658	0	0	0	0	0	0.0214242865712572	0	0	0	0	0	0	0.00428485731425144	0	0	0	0.0128545719427543	0	0	0	0	0.0214242865712572	0	0	0	0.0257091438855086	0.00428485731425144	0.068557717028023	0	0	0.115691147484796
